ChEMBL ID,Name,Max Phase,Molecular Formula,Molecular Weight,SMILES
CHEMBL2107831,N/A,4.0,C29H32Cl2N2O5S,N/A,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC
CHEMBL2107834,N/A,4.0,C20H19FN8O2,N/A,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N
CHEMBL2107840,N/A,4.0,N/A,N/A,N/A
CHEMBL2107841,N/A,4.0,N/A,N/A,N/A
CHEMBL2107857,N/A,4.0,N/A,N/A,N/A
CHEMBL2107869,N/A,4.0,N/A,N/A,N/A
CHEMBL2107874,N/A,4.0,N/A,N/A,N/A
CHEMBL2107884,N/A,4.0,N/A,N/A,N/A
CHEMBL2107885,N/A,4.0,N/A,N/A,N/A
CHEMBL2107886,N/A,4.0,N/A,N/A,N/A
CHEMBL2107891,N/A,4.0,N/A,N/A,N/A
CHEMBL2107902,N/A,4.0,N/A,N/A,N/A
CHEMBL2107910,N/A,4.0,N/A,N/A,N/A
CHEMBL2107915,N/A,4.0,N/A,N/A,N/A
CHEMBL2107931,N/A,4.0,N/A,N/A,N/A
CHEMBL2107943,N/A,4.0,N/A,N/A,N/A
CHEMBL2107948,N/A,4.0,N/A,N/A,N/A
CHEMBL2107951,N/A,4.0,N/A,N/A,N/A
CHEMBL2107991,N/A,4.0,N/A,N/A,N/A
CHEMBL2107994,N/A,4.0,N/A,N/A,N/A
CHEMBL2108021,N/A,4.0,N/A,N/A,N/A
CHEMBL2108027,N/A,4.0,N/A,N/A,N/A
CHEMBL2108035,N/A,4.0,N/A,N/A,N/A
CHEMBL2108041,N/A,4.0,N/A,N/A,N/A
CHEMBL2108073,N/A,4.0,N/A,N/A,N/A
CHEMBL2108074,N/A,4.0,N/A,N/A,N/A
CHEMBL2108078,N/A,4.0,N/A,N/A,N/A
CHEMBL2108106,N/A,4.0,N/A,N/A,N/A
CHEMBL2108110,N/A,4.0,N/A,N/A,N/A
CHEMBL2108117,N/A,4.0,N/A,N/A,N/A
CHEMBL2108122,N/A,4.0,N/A,N/A,N/A
CHEMBL2108129,N/A,4.0,N/A,N/A,N/A
CHEMBL2108139,N/A,4.0,N/A,N/A,N/A
CHEMBL2108147,N/A,4.0,N/A,N/A,N/A
CHEMBL2108148,N/A,4.0,N/A,N/A,N/A
CHEMBL2108184,N/A,4.0,N/A,N/A,N/A
CHEMBL2108185,N/A,4.0,N/A,N/A,N/A
CHEMBL2108200,N/A,4.0,N/A,N/A,N/A
CHEMBL2108201,N/A,4.0,N/A,N/A,N/A
CHEMBL2108214,N/A,4.0,N/A,N/A,N/A
CHEMBL2108222,N/A,4.0,N/A,N/A,N/A
CHEMBL2108232,N/A,4.0,N/A,N/A,N/A
CHEMBL2108234,N/A,4.0,N/A,N/A,N/A
CHEMBL2108236,N/A,4.0,N/A,N/A,N/A
CHEMBL2108245,N/A,4.0,N/A,N/A,N/A
CHEMBL2108247,N/A,4.0,N/A,N/A,N/A
CHEMBL2108250,N/A,4.0,N/A,N/A,N/A
CHEMBL2108265,N/A,4.0,N/A,N/A,N/A
CHEMBL2108268,N/A,4.0,N/A,N/A,N/A
CHEMBL2108278,N/A,4.0,N/A,N/A,N/A
CHEMBL2108282,N/A,4.0,N/A,N/A,N/A
CHEMBL2108290,N/A,4.0,N/A,N/A,N/A
CHEMBL2108304,N/A,4.0,N/A,N/A,N/A
CHEMBL2108311,N/A,4.0,N/A,N/A,N/A
CHEMBL2108334,N/A,4.0,N/A,N/A,N/A
CHEMBL2108336,N/A,4.0,N/A,N/A,N/A
CHEMBL2108350,N/A,4.0,N/A,N/A,N/A
CHEMBL2108373,N/A,4.0,N/A,N/A,N/A
CHEMBL2108396,N/A,4.0,N/A,N/A,N/A
CHEMBL2108427,N/A,4.0,N/A,N/A,N/A
CHEMBL2108429,N/A,4.0,N/A,N/A,N/A
CHEMBL2108446,N/A,4.0,N/A,N/A,N/A
CHEMBL2108448,N/A,4.0,N/A,N/A,N/A
CHEMBL2108465,N/A,4.0,N/A,N/A,N/A
CHEMBL2108492,N/A,4.0,N/A,N/A,N/A
CHEMBL2108493,N/A,4.0,N/A,N/A,N/A
CHEMBL2108494,N/A,4.0,N/A,N/A,N/A
CHEMBL2108506,N/A,4.0,N/A,N/A,N/A
CHEMBL2108508,N/A,4.0,N/A,N/A,N/A
CHEMBL2108510,N/A,4.0,N/A,N/A,N/A
CHEMBL2108512,N/A,4.0,N/A,N/A,N/A
CHEMBL2108518,N/A,4.0,N/A,N/A,N/A
CHEMBL2108519,N/A,4.0,N/A,N/A,N/A
CHEMBL2108535,N/A,4.0,N/A,N/A,N/A
CHEMBL2108546,N/A,4.0,N/A,N/A,N/A
CHEMBL2108558,N/A,4.0,N/A,N/A,N/A
CHEMBL2108570,N/A,4.0,N/A,N/A,N/A
CHEMBL2108574,N/A,4.0,N/A,N/A,N/A
CHEMBL2108581,N/A,4.0,N/A,N/A,N/A
CHEMBL2108593,N/A,4.0,N/A,N/A,N/A
CHEMBL2108594,N/A,4.0,N/A,N/A,N/A
CHEMBL2108597,N/A,4.0,N/A,N/A,N/A
CHEMBL2108611,N/A,4.0,N/A,N/A,N/A
CHEMBL2108638,N/A,4.0,N/A,N/A,N/A
CHEMBL2108658,N/A,4.0,N/A,N/A,N/A
CHEMBL2108659,N/A,4.0,N/A,N/A,N/A
CHEMBL2108667,N/A,4.0,N/A,N/A,N/A
CHEMBL2108670,N/A,4.0,N/A,N/A,N/A
CHEMBL2108675,N/A,4.0,N/A,N/A,N/A
CHEMBL2108676,N/A,4.0,N/A,N/A,N/A
CHEMBL2108677,N/A,4.0,N/A,N/A,N/A
CHEMBL2108681,N/A,4.0,N/A,N/A,N/A
CHEMBL2108698,N/A,4.0,N/A,N/A,N/A
CHEMBL2108709,N/A,4.0,N/A,N/A,N/A
CHEMBL2108724,N/A,4.0,N/A,N/A,N/A
CHEMBL2108726,N/A,4.0,N/A,N/A,N/A
CHEMBL2108727,N/A,4.0,N/A,N/A,N/A
CHEMBL2108728,N/A,4.0,N/A,N/A,N/A
CHEMBL2108730,N/A,4.0,N/A,N/A,N/A
CHEMBL2108738,N/A,4.0,N/A,N/A,N/A
CHEMBL2108741,N/A,4.0,N/A,N/A,N/A
CHEMBL2108750,N/A,4.0,N/A,N/A,N/A
CHEMBL2108751,N/A,4.0,N/A,N/A,N/A
CHEMBL2108758,N/A,4.0,N/A,N/A,N/A
CHEMBL2108765,N/A,4.0,N/A,N/A,N/A
CHEMBL2108775,N/A,4.0,N/A,N/A,N/A
CHEMBL2108780,N/A,4.0,N/A,N/A,N/A
CHEMBL2108791,N/A,4.0,N/A,N/A,N/A
CHEMBL2108800,N/A,4.0,N/A,N/A,N/A
CHEMBL2108806,N/A,4.0,N/A,N/A,N/A
CHEMBL2108809,N/A,4.0,N/A,N/A,N/A
CHEMBL2108813,N/A,4.0,N/A,N/A,N/A
CHEMBL2108832,N/A,4.0,N/A,N/A,N/A
CHEMBL2108834,N/A,4.0,N/A,N/A,N/A
CHEMBL2108862,N/A,4.0,N/A,N/A,N/A
CHEMBL2108866,N/A,4.0,N/A,N/A,N/A
CHEMBL2108878,N/A,4.0,N/A,N/A,N/A
CHEMBL2108880,N/A,4.0,N/A,N/A,N/A
CHEMBL2108888,N/A,4.0,N/A,N/A,N/A
CHEMBL2108890,N/A,4.0,N/A,N/A,N/A
CHEMBL2108931,N/A,4.0,N/A,N/A,N/A
CHEMBL2108938,N/A,4.0,N/A,N/A,N/A
CHEMBL2108939,N/A,4.0,N/A,N/A,N/A
CHEMBL2108956,N/A,4.0,N/A,N/A,N/A
CHEMBL2108964,N/A,4.0,N/A,N/A,N/A
CHEMBL2108968,N/A,4.0,N/A,N/A,N/A
CHEMBL2108986,N/A,4.0,N/A,N/A,N/A
CHEMBL2108989,N/A,4.0,N/A,N/A,N/A
CHEMBL2108995,N/A,4.0,N/A,N/A,N/A
CHEMBL2109001,N/A,4.0,N/A,N/A,N/A
CHEMBL2109005,N/A,4.0,N/A,N/A,N/A
CHEMBL2109016,N/A,4.0,N/A,N/A,N/A
CHEMBL2109027,N/A,4.0,N/A,N/A,N/A
CHEMBL2109033,N/A,4.0,N/A,N/A,N/A
CHEMBL2109035,N/A,4.0,N/A,N/A,N/A
CHEMBL2109036,N/A,4.0,N/A,N/A,N/A
CHEMBL2109038,N/A,4.0,N/A,N/A,N/A
CHEMBL2109042,N/A,4.0,N/A,N/A,N/A
CHEMBL2109046,N/A,4.0,N/A,N/A,N/A
CHEMBL2109047,N/A,4.0,N/A,N/A,N/A
CHEMBL2109065,N/A,4.0,N/A,N/A,N/A
CHEMBL2109067,N/A,4.0,N/A,N/A,N/A
CHEMBL2109070,N/A,4.0,N/A,N/A,N/A
CHEMBL2109079,N/A,4.0,N/A,N/A,N/A
CHEMBL2109092,N/A,4.0,N/A,N/A,N/A
CHEMBL2109093,N/A,4.0,N/A,N/A,N/A
CHEMBL2109128,N/A,4.0,N/A,N/A,N/A
CHEMBL2109134,N/A,4.0,N/A,N/A,N/A
CHEMBL2109152,N/A,4.0,N/A,N/A,N/A
CHEMBL2109158,N/A,4.0,N/A,N/A,N/A
CHEMBL2109171,N/A,4.0,N/A,N/A,N/A
CHEMBL2109181,N/A,4.0,N/A,N/A,N/A
CHEMBL2109188,N/A,4.0,N/A,N/A,N/A
CHEMBL2109198,N/A,4.0,N/A,N/A,N/A
CHEMBL2109228,N/A,4.0,N/A,N/A,N/A
CHEMBL2109287,N/A,4.0,N/A,N/A,N/A
CHEMBL2109334,N/A,4.0,N/A,N/A,N/A
CHEMBL2109524,N/A,4.0,N/A,N/A,N/A
CHEMBL2109540,N/A,4.0,N/A,N/A,N/A
CHEMBL2109624,N/A,4.0,N/A,N/A,N/A
CHEMBL2109882,N/A,4.0,H4O8Si3,N/A,O=[Si](O)O[Si](O)(O)O[Si](=O)O
CHEMBL2110367,N/A,4.0,C28H38N8O10S,N/A,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O
CHEMBL2110368,N/A,4.0,C20H32N6O4S,N/A,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O
CHEMBL2110372,N/A,4.0,C13H23ClN4O3S,N/A,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl
CHEMBL2110551,N/A,4.0,C14H18N3NaO10Tc,N/A,N/A
CHEMBL2110553,N/A,4.0,C6H5GaO7,N/A,N/A
CHEMBL2110554,N/A,4.0,C2H8O7P2Tc,N/A,N/A
CHEMBL2110555,N/A,4.0,C15H19BrN2O5Tc,N/A,N/A
CHEMBL2110556,N/A,4.0,C63H84InN13O19S2,N/A,N/A
CHEMBL2110557,N/A,4.0,ClRb,N/A,[Cl-].[Rb+]
CHEMBL2110559,N/A,4.0,H4O7P2Tc,N/A,N/A
CHEMBL2110560,N/A,4.0,C14H18CaN3Na3O10Yb,N/A,N/A
CHEMBL2110561,N/A,4.0,C6H12N2Na5O12P4Sm,N/A,N/A
CHEMBL2110562,N/A,4.0,C5H11ClHgN2O2,N/A,N/A
CHEMBL2110563,N/A,4.0,C63H89CoN14O14P,N/A,N/A
CHEMBL2110564,N/A,4.0,C14H18N2O5Tc,N/A,N/A
CHEMBL2110565,N/A,4.0,CH6O7P2Tc,N/A,N/A
CHEMBL2110566,N/A,4.0,C18H40O4P2Tc,N/A,N/A
CHEMBL2110568,N/A,4.0,CrO4P,N/A,N/A
CHEMBL2110570,N/A,4.0,C7H14O8Tc,N/A,N/A
CHEMBL2110571,N/A,4.0,NaO4Tc,N/A,N/A
CHEMBL2110572,N/A,4.0,C4H6O4S2Tc,N/A,N/A
CHEMBL2110573,N/A,4.0,C27H18InN3O3,N/A,N/A
CHEMBL2110574,N/A,4.0,CrNa2O4,N/A,N/A
CHEMBL2110575,N/A,4.0,C18H26N2O5Tc,N/A,N/A
CHEMBL2110576,N/A,4.0,CH6O6P2Tc,N/A,N/A
CHEMBL2110588,N/A,4.0,C23H36N2O4,N/A,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
CHEMBL2110674,N/A,4.0,C14H23NO11,N/A,CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(=O)O
CHEMBL2110725,N/A,4.0,C45H54F2N4O8,N/A,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
CHEMBL2110732,N/A,4.0,C24H25ClFN5O2,N/A,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
CHEMBL2110771,N/A,4.0,C20H27N2O+,N/A,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1
CHEMBL2110774,N/A,4.0,C18H22ClNO,N/A,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1
CHEMBL2110805,N/A,4.0,C20H28N+,N/A,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1
CHEMBL2110816,N/A,4.0,C21H27N,N/A,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C
CHEMBL2110824,N/A,4.0,C60H86N16O13,N/A,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
CHEMBL2110848,N/A,4.0,C20H26NO3+,N/A,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
CHEMBL2110900,N/A,4.0,C21H23NO,N/A,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1
CHEMBL2110914,N/A,4.0,C12H10Fe3O14,N/A,N/A
CHEMBL2110926,N/A,4.0,C12H19NO,N/A,CCN(C)C(C)C(O)c1ccccc1
CHEMBL2110948,N/A,4.0,C21H26NO3+,N/A,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
CHEMBL2111018,N/A,4.0,C13H25N4O3Tc,N/A,N/A
CHEMBL2111030,N/A,4.0,C16H19N3S,N/A,CN(C)CCCN1c2ccccc2Sc2cccnc21
CHEMBL2111097,N/A,4.0,C20H25ClN2O5,N/A,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl
CHEMBL2111100,N/A,4.0,C59H109N6O19P,N/A,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC
CHEMBL2111101,N/A,4.0,C25H34FN3O2,N/A,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1
CHEMBL2111107,N/A,4.0,C72H112O48S8,N/A,O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)C(O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O
CHEMBL2111112,N/A,4.0,C20H31NO4,N/A,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
CHEMBL2111129,N/A,4.0,C14H21CaInN3Na3O10,N/A,N/A
CHEMBL2111131,N/A,4.0,C8H8N3Na2O6STc,N/A,N/A
CHEMBL2111157,N/A,4.0,C24H31NO,N/A,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1
CHEMBL2111187,N/A,4.0,Cl2Ra,N/A,Cl[Ra]Cl
CHEMBL2111286,N/A,4.0,C19H27BiN4O10S,N/A,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3]
CHEMBL2111290,N/A,4.0,N/A,N/A,N/A
CHEMBL2134724,N/A,4.0,C20H32BrNO4,N/A,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-]
CHEMBL2135460,N/A,4.0,C52H74N16O15S2,N/A,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
CHEMBL2138684,N/A,4.0,C18H25N3O6,N/A,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O
CHEMBL2141296,N/A,4.0,C14H19BCl2N2O4,N/A,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
CHEMBL2142890,N/A,4.0,C7H11NO5,N/A,CC(=O)NC(CCC(=O)O)C(=O)O
CHEMBL2145077,N/A,4.0,C27H37ClN2O5,N/A,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl
CHEMBL2146063,N/A,4.0,C22H24Cl2N2O8,N/A,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl
CHEMBL2146083,N/A,4.0,C20H28N2O10S2,N/A,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O.O=S(=O)(O)O
CHEMBL2146088,N/A,4.0,C20H26Cl2N2O2,N/A,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.Cl
CHEMBL2146102,N/A,4.0,C10H16ClNO,N/A,CN[C@@H](C)[C@H](O)c1ccccc1.Cl
CHEMBL2146121,N/A,4.0,H2Ca,N/A,[CaH2]
CHEMBL2146123,N/A,4.0,C22H23ClN2O8,N/A,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl
CHEMBL2146124,N/A,4.0,C16H15N4NaO8S,N/A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+]
CHEMBL2146133,N/A,4.0,C34H36MgN6O6S2,N/A,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2]
CHEMBL2146140,N/A,4.0,C34H44N6O10S2Sr,N/A,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2]
CHEMBL2146146,N/A,4.0,C17H25NO7S,N/A,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O
CHEMBL2146161,N/A,4.0,C73H89N11O17,N/A,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O
CHEMBL2146883,N/A,4.0,C21H21F3IN3O2,N/A,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
CHEMBL2159122,N/A,4.0,C32H35N5O5,N/A,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O
CHEMBL2178422,N/A,4.0,C28H28F2N6O3,N/A,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F
CHEMBL2181927,N/A,4.0,C21H22N4O3,N/A,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2
CHEMBL2205807,N/A,4.0,C12H12N2,N/A,Cc1ccc(-c2ccc(C)cn2)nc1
CHEMBL2206196,N/A,4.0,C23H47N5O18S,N/A,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O
CHEMBL2216870,N/A,4.0,C22H18FN7O,N/A,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
CHEMBL2218860,N/A,4.0,C18H31GdN4O9,N/A,N/A
CHEMBL2218877,N/A,4.0,C52H97NO18S,N/A,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
CHEMBL2218878,N/A,4.0,C25H33N5O10,N/A,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL2218885,N/A,4.0,C82H84N8O16,N/A,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC.C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)c(CCC(=O)O)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC
CHEMBL2218894,N/A,4.0,C24H25FNNaO4,N/A,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]
CHEMBL2218896,N/A,4.0,C24H36O3,N/A,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21
CHEMBL2218908,N/A,4.0,C105H206N32O32S2,N/A,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O.O=S(=O)(O)O
CHEMBL2218913,N/A,4.0,C50H92N28O23S2,N/A,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H](C2CCNC(=N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC1=O.N=C1NCCC([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC2=O)N1.O=S(=O)(O)O.O=S(=O)(O)O
CHEMBL2218916,N/A,4.0,HCa5O13P3,N/A,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[OH-]
CHEMBL2218917,N/A,4.0,C10H20ClNO2S,N/A,CC1OC2(CS1)CN1CCC2CC1.Cl.O
CHEMBL2218919,N/A,4.0,C63H111N11O12,N/A,C=C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
CHEMBL2219414,N/A,4.0,C27H33Cl2FN4O8,N/A,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12.Cl.Cl
CHEMBL2219415,N/A,4.0,C23H42GdN5O13,N/A,N/A
CHEMBL2219416,N/A,4.0,C36H55NO15,N/A,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O
CHEMBL2219418,N/A,4.0,C34H53NO11,N/A,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5
CHEMBL2219425,N/A,4.0,C36H51Cl2N3O4,N/A,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21
